TWEET_ID_ANON,USER_ID_ANON,TWEET_TEXT,CREATED_AT
979,88,No sé q estoy esperando para matarme,Mon Jan 29 21:11:04 +0000 2018
980,88,Que insoportable es mi existencia,Wed Jan 31 02:28:56 +0000 2018
981,88,"Me siento tan hundida, tan incapaz, me da tanta rabia ser yo, tanta impotencia no poder",Fri Jan 26 22:32:40 +0000 2018
982,88,Que asco existir,Tue Jan 16 15:12:58 +0000 2018
983,89,"Me siento como si fuera a estallar.Todo el estrés, la presión y la ansiedad burbujeando, pero nunca soy capaz de sacarlo.Sólo sigue adentro.",Sun Apr 16 21:59:17 +0000 2017
984,89,Mi mamá está criticando la depresión y diciendo que tiene derecho a hacerlo porque ella lo pasó. Si supiera que yo entiendo de lo que habla.,Mon Oct 30 01:16:50 +0000 2017
985,89,A mi nunca nada me puede salir bien.,Wed Jan 31 23:50:49 +0000 2018
986,89,"Sólo tengo ganas de llorar, pero llorar en la facultad no es una opción.",Fri Aug 25 12:08:41 +0000 2017
987,89,Estoy sensible y me siento una estúpida porque todo me pone mal.,Sat Dec 09 18:37:07 +0000 2017
988,89,Un día de estos voy a explotar y sacar todo lo que he guardado durante tanto tiempo. Y quién sabe? Talvés todo acabe luego de eso.,Mon May 08 03:32:02 +0000 2017
989,89,Es increíble que hasta con mis amigas me termino quedando sola. Ya no soporto que me ignoren.,Sat Nov 18 04:02:52 +0000 2017
990,90,No quiero hacer nada,Mon Mar 19 19:03:48 +0000 2018
991,90,Quiero morirme,Sun Apr 15 15:01:58 +0000 2018
992,90,NO ME APETECE VIVIR,Mon Mar 26 18:48:54 +0000 2018
993,90,Con ganas de morirme,Sun Feb 04 16:47:43 +0000 2018
994,90,"Hay gente que no entiende que el suicidio si es una opción, a veces la única visible",Thu Dec 21 21:57:38 +0000 2017
995,90,NO PUEDO,Thu Apr 26 20:57:10 +0000 2018
996,90,De nuevo vacío,Tue Feb 20 10:48:26 +0000 2018
997,90,SOY GAY SOY GAY SOY GAY SOY GAY SOY PUTAMENTE GAY SOY ASQUEROSAMENTE GAY SOY una mierda,Mon Mar 26 19:00:08 +0000 2018
998,90,Cansado si muy cansado de todo de la gente y de la vida,Tue Nov 14 21:14:43 +0000 2017
999,90,LA VIDA ME MATAA,Fri Mar 09 19:15:59 +0000 2018
1000,90,Cansado,Sun Feb 04 16:47:31 +0000 2018
